# F(k,t) correlation function
# Reference time: 600.142 ps
# lag_time_ps	F(k,t)
0.000000	464.35020357
0.100000	120.33202127
0.200000	-55.64872040
0.300000	-11.85570116
0.400000	-59.34562758
0.500000	-35.48472326
0.600000	-67.10563053
0.700000	-0.75826626
0.800000	12.90886318
0.900000	-25.17456418
1.000000	-69.26428017
1.100000	-4.18763730
1.200000	59.33015735
1.300000	33.65509402
1.400000	-28.63354026
1.500000	8.41153205
1.600000	-59.50548762
1.700000	-7.06458853
1.800000	2.57768322
1.900000	-5.46673566
2.000000	-25.90185838
2.100000	-15.16341900
2.200000	-47.29174322
2.300000	5.71280893
2.400000	-24.39553460
2.500000	36.80849834
2.600000	3.33752444
2.700000	-23.29401749
2.800000	-75.85974702
2.900000	-54.37810884
3.000000	-45.97194533
3.100000	12.47331984
3.200000	27.71487165
3.300000	60.68474737
3.400000	28.18054990
3.500000	73.48079189
3.600000	-21.13677422
3.700000	-55.01326753
3.800000	65.37335000
3.900000	-34.35406565
4.000000	28.29618637
4.100000	-53.63210104
4.200000	26.73656932
4.300000	-22.81282849
4.400000	16.81217041
4.500000	7.61380829
4.600000	-97.38375601
4.700000	-16.99232416
4.800000	67.36385705
4.900000	-45.58407191
5.000000	-55.66664433
5.100000	-56.87916156
5.200000	-99.58367193
5.300000	-79.24322910
5.400000	-19.62693176
5.500000	2.06378422
5.600000	-67.27370031
5.700000	-27.82526928
5.800000	32.71519496
5.900000	24.63070864
6.000000	-43.61569210
6.100000	-77.00920067
6.200000	-26.87284620
6.300000	-47.65519294
6.400000	34.32843431
6.500000	-12.14047013
6.600000	7.60532753
6.700000	58.88086297
6.800000	-20.19367094
6.900000	-56.82338259
7.000000	-37.57987052
7.100000	-5.52226517
7.200000	67.09682801
7.300000	13.94452301
7.400000	-31.87712821
7.500000	-27.07877590
7.600000	0.53224830
7.700000	-17.34046635
7.800000	-14.56381359
7.900000	41.42938778
8.000000	43.00659322
8.100000	-37.10845275
8.200000	44.98640907
8.300000	81.70446997
8.400000	-87.52954573
8.500000	-20.42233085
8.600000	31.46902727
8.700000	19.77757832
8.800000	-9.49651151
8.900000	12.59631329
9.000000	1.13767091
9.100000	-3.06216969
9.200000	35.21962365
9.300000	23.95862065
9.400000	-28.59626803
9.500000	46.08098753
9.600000	31.92632533
9.700000	-37.29970277
9.800000	12.90186903
9.900000	61.93071763
10.000000	18.45958640
10.100000	11.22969762
10.200000	61.36632918
10.300000	11.32511117
10.400000	-32.85101131
10.500000	51.90686072
10.600001	-12.87958847
10.700001	105.71011303
10.800001	3.77167440
10.900001	64.95870149
11.000001	45.32273377
11.100001	-22.97057285
11.200001	-40.98683395
11.300001	-33.64135468
11.400001	82.41246712
11.500001	-14.32648372
11.600001	29.85599997
11.700001	-24.85326023
11.800001	-32.10624853
11.900001	-62.04051367
12.000001	-57.64424948
12.100001	54.92383132
12.200001	22.29728573
12.300001	-47.64416046
12.400001	49.19255572
12.500001	-18.75801014
12.600001	-153.88951944
12.700001	55.20929556
12.800001	53.15604069
12.900001	-85.73155077
13.000001	46.28906166
13.100001	12.10321817
13.200001	109.76129498
13.300001	-6.25635194
13.400001	-45.91135913
13.500001	35.48272653
13.600001	35.56034796
13.700001	31.06014115
13.800001	-3.41923991
13.900001	-46.63018596
14.000001	49.91562136
14.100001	-38.38043807
14.200001	-5.13026965
14.300001	7.75866858
14.400001	49.71563637
14.500001	-92.14976325
14.600001	-41.22181140
14.700001	-113.31152205
14.800001	-23.95163509
14.900001	36.31337178
15.000001	5.80266793
15.100001	18.75925252
15.200001	68.03178895
15.300001	-68.09688761
15.400001	67.25587808
15.500001	10.85528817
15.600001	16.23489078
15.700001	-26.52545537
15.800001	-3.16978735
15.900001	-100.99944693
16.000001	45.48706550
16.100001	39.88719818
16.200001	11.27576013
16.300001	-0.51984644
16.400001	58.93907066
16.500001	40.68992898
16.600001	89.13138696
16.700001	33.77209141
16.800001	-24.23746971
16.900001	24.73854116
17.000001	10.49328793
17.100001	-65.44733482
17.200001	-32.19678336
17.300001	-38.88055120
17.400001	-7.51064022
17.500001	-60.90787743
17.600001	-48.94215016
17.700001	59.36328121
17.800001	101.15486851
17.900001	6.30279502
18.000001	58.96739056
18.100001	126.37995477
18.200001	134.63358885
18.300001	14.37734459
18.400001	68.83540166
18.500001	21.80966566
18.600001	54.97857236
18.700001	14.02746391
18.800001	4.48373400
18.900001	18.33877765
19.000001	34.17250967
19.100001	-76.29129835
19.200001	21.53979608
19.300001	12.04843805
19.400001	23.48892054
19.500001	-21.50047830
19.600001	-48.04027980
19.700001	-79.05394629
19.800001	39.49575948
19.900001	1.17870396
20.000001	15.35534444
20.100001	33.25063601
20.200001	-79.51830420
20.300001	7.55532738
20.400001	5.22633152
20.500001	4.48256561
20.600001	27.82479576
20.700001	-12.15150836
20.800001	104.29803275
20.900001	-0.79778616
21.000001	74.81013811
21.100001	19.94331484
21.200001	15.56803292
21.300001	32.17559462
21.400001	-91.14406284
21.500001	23.04600573
21.600001	0.66047277
21.700001	50.27830469
21.800001	-18.46900901
21.900001	-48.87234782
22.000001	1.94325285
22.100001	-36.34575952
22.200001	45.12340210
22.300001	20.13629542
22.400001	51.35030224
22.500001	-42.82979218
