# F(k,t) correlation function
# Reference time: 1600.142 ps
# lag_time_ps	F(k,t)
0.000000	400.05713014
0.100000	81.36728602
0.200000	60.85903005
0.300000	30.77671041
0.400000	-33.63336567
0.500000	-35.30782068
0.600000	-66.03260872
0.700000	-27.26358340
0.800000	30.67201275
0.900000	26.64519741
1.000000	29.09589329
1.100000	33.83389530
1.200000	3.97737080
1.300000	19.81509996
1.400000	85.38684232
1.500000	18.85282731
1.600000	35.76652690
1.700000	66.66224030
1.800000	4.50776763
1.900000	-34.15082952
2.000000	-97.09138629
2.100000	-45.70947603
2.200000	-11.29176717
2.300000	-80.00592476
2.400000	-46.17848175
2.500000	-8.05114348
2.600000	40.93282643
2.700000	30.78807955
2.800000	-16.74034796
2.900000	-4.73650233
3.000000	-41.13218069
3.100000	-19.77735947
3.200000	40.22764688
3.300000	22.51643788
3.400000	13.90116107
3.500000	-21.74378586
3.600000	-22.72678562
3.700000	8.94824931
3.800000	68.51201790
3.900000	21.97754844
4.000000	53.57700945
4.100000	36.47068830
4.200000	-36.84451339
4.300000	-43.42719627
4.400000	10.29724907
4.500000	-6.49845461
4.600000	17.98900383
4.700000	-2.69204510
4.800000	22.89953395
4.900000	36.08321949
5.000000	22.35802416
5.100000	-18.36515363
5.200000	63.21414630
5.300000	6.88111948
5.400000	-6.33629703
5.500000	56.74353325
5.600000	3.81573014
5.700000	-51.47940111
5.800000	-23.30329026
5.900000	-49.78733707
6.000000	-50.45076858
6.100000	-17.46427466
6.200000	-9.30254877
6.300000	25.10118553
6.400000	-45.62733407
6.500000	-6.58080510
6.600000	13.17938654
6.700000	21.49289682
6.800000	31.04402426
6.900000	-49.35545345
7.000000	-66.57580199
7.100000	29.42020074
7.200000	-26.62078063
7.300000	-22.74231805
7.400000	31.13256497
7.500000	91.82092129
7.600000	-43.31985933
7.700000	-40.05273043
7.800000	171.58667495
7.900000	57.01362524
8.000000	117.32874389
8.100000	-1.60903024
8.200000	35.26928039
8.300000	-52.17812736
8.400000	-27.73119080
8.500000	-72.18734797
8.600000	-13.55609672
8.700000	-10.30897970
8.800000	-35.63200003
8.900000	73.50652774
9.000000	-36.39440853
9.100000	-30.19991193
9.200000	-5.91023828
9.300000	8.35458524
9.400000	42.68120134
9.500000	71.92977066
9.600000	42.26207473
9.700000	58.85290831
9.800000	-21.21745956
9.900000	-28.66245648
10.000000	34.84808408
10.100000	-20.11872693
10.200000	52.20021425
10.300000	-75.12962848
10.400000	-17.23845876
10.500000	-50.01191579
10.600001	55.98949898
10.700001	26.49889997
10.800001	70.53396410
10.900001	-48.17509790
11.000001	-15.45131289
11.100001	-12.49155411
11.200001	-81.35339845
11.300001	-10.95799997
11.400001	-52.74553358
11.500001	-52.51787376
11.600001	-58.25418320
11.700001	-49.71331849
11.800001	-1.26657334
11.900001	-3.12717606
12.000001	-2.90332214
12.100001	-18.42375229
12.200001	3.07855436
12.300001	-23.77211850
12.400001	33.03324594
12.500001	38.50903674
12.600001	-56.11782728
12.700001	-35.47081285
12.800001	12.33516987
12.900001	52.75485238
13.000001	51.19035933
13.100001	-5.73770309
13.200001	-38.14817296
13.300001	-46.09961987
13.400001	-6.11007807
13.500001	20.96191687
13.600001	-44.78021305
13.700001	41.26549982
13.800001	-6.70980747
13.900001	-63.38186453
14.000001	48.63266803
14.100001	5.05656947
14.200001	-38.71508075
14.300001	-72.26517443
14.400001	20.87756542
14.500001	-3.28049535
14.600001	11.17401938
14.700001	-22.02862948
14.800001	37.14429701
14.900001	-12.86010964
15.000001	111.05260653
