# F(k,t) correlation function
# Reference time: 0.100 ps
# lag_time_ps	F(k,t)
0.000000	498.54281875
0.100000	-24.53308603
0.200000	-67.55565157
0.300000	-51.93838881
0.400000	40.29625576
0.500000	13.88756543
0.600000	-66.68431264
0.700000	107.22641248
0.800000	-88.13205437
0.900000	83.97948472
1.000000	5.54588335
1.100000	26.18900363
1.200000	-88.34899055
1.300000	17.40740129
1.400000	-18.64645240
1.500000	59.45199911
1.600000	-15.42185245
1.700000	-39.97616706
1.800000	43.79363140
1.900000	80.12900324
2.000000	54.54653298
2.100000	-57.97025780
2.200000	43.99156024
2.300000	31.75489207
2.400000	33.01048938
2.500000	-41.09195495
2.600000	-71.18141854
2.700000	73.72393266
2.800000	81.66257346
2.900000	67.75657548
3.000000	-6.42550106
3.100000	-3.70084312
3.200000	-103.83436291
3.300000	-105.53063101
3.400000	-53.73666474
3.500000	37.96684852
3.600000	8.10495140
3.700000	6.24698239
3.800000	48.08629818
3.900000	18.91103512
4.000000	-20.94901555
4.100000	34.61285866
4.200000	-91.97150126
4.300000	-14.05311878
4.400000	23.94258323
4.500000	-81.01319153
4.600000	-38.16660163
4.700000	19.44384994
4.800000	-54.09488626
4.900000	55.40080660
5.000000	-52.43539493
5.100000	7.09856512
5.200000	66.03915540
5.300000	36.78834946
5.400000	-97.35675316
5.500000	-90.43532239
5.600000	29.20046254
5.700000	-8.09917249
5.800000	124.10245789
5.900000	-22.45421081
6.000000	59.71672622
6.100000	-6.10232998
6.200000	-27.63909230
6.300000	23.84283294
6.400000	-24.87013325
6.500000	-20.49163305
6.600000	-76.84148738
6.700000	-75.13722806
6.800000	-16.07521462
6.900000	32.01688977
7.000000	-42.07322926
7.100000	87.61118858
7.200000	-58.52346734
7.300000	-31.59666631
7.400000	-26.84074216
7.500000	-81.03396018
7.600000	40.82517382
7.700000	-69.07954531
7.800000	64.37996012
7.900000	-25.78058840
8.000000	-144.18567897
8.100000	-107.93005568
8.200000	-12.96281408
8.300000	-38.35623342
8.400000	-22.59944629
8.500000	-20.96142891
8.600000	-33.35631260
8.700000	32.04349650
8.800000	-68.81325562
8.900000	-95.33320843
9.000000	-13.85879844
9.100000	30.02970996
9.200000	-47.56147154
9.300000	29.54122587
9.400000	35.62836176
9.500000	-87.46363853
9.600000	45.22445646
9.700000	41.34776432
9.800000	6.86632167
9.900000	25.18874605
10.000000	-46.39254549
10.100000	-23.79390956
10.200000	55.47147302
10.300000	-75.34159355
10.400000	110.70168033
10.500000	112.96550600
10.600001	-58.14293063
10.700001	-91.08698602
10.800001	1.61807483
10.900001	16.19238579
11.000001	42.73211822
11.100001	-26.84982795
11.200001	6.63223526
11.300001	-27.82811720
11.400001	-88.08208260
11.500001	-9.52249241
11.600001	21.91386478
11.700001	-68.08513172
11.800001	-3.55772900
11.900001	1.00517994
12.000001	82.47419543
12.100001	76.09289062
12.200001	20.49665891
12.300001	0.83864530
12.400001	112.77106656
12.500001	61.05728452
12.600001	-11.86946418
12.700001	-2.12640808
12.800001	52.14179894
12.900001	-59.50205387
13.000001	-41.43954074
13.100001	34.93472786
13.200001	13.15092710
13.300001	59.21282731
13.400001	-2.49663232
13.500001	42.78014949
13.600001	-95.12900757
13.700001	-65.97577581
13.800001	-57.35513383
13.900001	-48.98120638
14.000001	27.14963136
14.100001	38.41808775
14.200001	-8.08695822
14.300001	52.03137044
14.400001	-33.35431811
14.500001	8.09667941
14.600001	22.07639057
14.700001	-33.17518569
14.800001	-40.77247397
14.900001	51.71604492
15.000001	89.05308382
15.100001	-55.99923141
15.200001	-71.64729238
15.300001	-73.09786369
15.400001	-80.92821206
15.500001	-69.34103007
15.600001	-72.28149209
15.700001	28.11405104
15.800001	-46.87958577
15.900001	21.11499999
16.000001	43.77780073
16.100001	-6.33223318
16.200001	75.07272297
16.300001	36.10100669
16.400001	60.65413017
16.500001	-25.10369645
16.600001	30.60456855
16.700001	80.79793475
16.800001	-27.41251284
16.900001	-14.65044078
17.000001	65.92130709
17.100001	26.20642022
17.200001	-50.59021307
17.300001	-55.83726441
17.400001	-25.66280128
17.500001	50.16010391
17.600001	-28.25430910
17.700001	-135.99301478
17.800001	-24.56591250
17.900001	-135.82788414
18.000001	-2.26521085
18.100001	-15.48184134
18.200001	36.96981858
18.300001	-26.47019867
18.400001	-42.44726922
18.500001	7.62691443
18.600001	8.15003972
18.700001	30.31879040
18.800001	-9.21193190
18.900001	-94.62546622
19.000001	-17.74897574
19.100001	-57.63021412
19.200001	-41.56690165
19.300001	58.39780210
19.400001	5.17735252
19.500001	-5.60978811
19.600001	4.37696581
19.700001	-27.55401969
19.800001	29.21947250
19.900001	-6.38721032
20.000001	-64.99728143
20.100001	-104.16239918
20.200001	-50.17236376
20.300001	36.42963542
20.400001	-13.01824684
20.500001	-17.10655541
20.600001	-31.23161663
20.700001	-16.83571975
20.800001	-10.68165615
20.900001	-87.66733490
21.000001	-97.15058845
21.100001	-20.04769271
21.200001	31.56728715
21.300001	-78.18640511
21.400001	-10.70428556
21.500001	15.83844141
21.600001	20.02480737
21.700001	-9.12079926
21.800001	-7.91519357
21.900001	-38.17969093
22.000001	-49.83090184
22.100001	16.18831530
22.200001	46.01234592
22.300001	-21.20850453
22.400001	85.04131556
22.500001	-1.74205160
22.600001	-2.21057144
22.700001	-9.93041159
22.800001	-28.58419332
22.900001	-143.69483748
23.000001	161.29776620
23.100001	118.51406552
23.200001	-37.45301715
23.300001	-111.61778635
23.400001	-113.12107654
23.500001	-58.17805015
23.600001	-6.54383963
23.700001	22.14678441
23.800001	27.85187544
23.900001	15.58921562
24.000001	112.82848257
24.100001	66.23717958
24.200001	-19.89429362
24.300001	-34.86568898
24.400001	-10.82491554
24.500001	83.72633171
24.600001	-26.70487122
24.700001	58.64162919
24.800001	34.50837392
24.900001	58.55415424
25.000001	-49.77727765
25.100001	-29.74549407
25.200001	13.27455778
25.300001	57.96095374
25.400001	-95.94955522
25.500001	12.51150117
25.600001	79.72441501
25.700001	78.84226225
25.800001	-9.80814533
25.900001	50.90393111
26.000001	51.63778956
26.100001	91.06315303
26.200001	87.55860793
26.300001	18.33784312
26.400001	16.12174784
26.500001	30.29039729
26.600001	6.43561054
26.700001	40.31971555
26.800001	-24.30161624
26.900001	21.18343970
27.000001	19.54292545
27.100001	55.54110565
27.200001	50.66881440
27.300001	-13.63361698
27.400001	24.76721197
27.500001	-12.65912645
27.600001	35.01179418
27.700001	-2.12037252
27.800001	-73.56424632
27.900001	-88.45764261
28.000001	-63.54483063
28.100001	-74.21342123
28.200001	77.37658923
28.300001	-55.55272031
28.400001	30.86402868
28.500001	-27.46950458
28.600001	72.60263989
28.700001	97.33727173
28.800001	-68.47652832
28.900001	-19.03424809
29.000001	-4.34481213
29.100001	-67.32866907
29.200001	-30.30718401
29.300001	-45.81363482
29.400001	96.92223356
29.500001	-14.48925703
29.600001	-9.54453914
29.700001	-54.27478385
29.800001	-190.54522452
29.900001	-60.95992534
30.000001	39.62868033
30.100001	7.82865121
30.200001	-53.21797856
30.300001	11.98407402
30.400001	2.53868012
30.500001	-75.06111065
30.600001	21.48950812
30.700001	-43.44661072
30.800001	-57.46935897
30.900001	-82.01871476
31.000001	-69.08978736
31.100001	-21.48608399
31.200001	61.93498973
31.300001	-16.28279517
31.400001	-12.24767401
31.500001	39.96161005
31.600002	17.94547694
31.700002	-7.20087800
31.800002	26.35359941
31.900002	64.53290632
32.000002	8.81824709
32.100002	-111.30397051
32.200002	-55.80714138
32.300002	-34.06500515
32.400002	-35.79425215
32.500002	7.88328819
32.600002	-23.82502110
32.700002	30.70924755
32.800002	-69.23133177
32.900002	5.38052536
33.000002	-31.72803026
33.100002	-55.16937929
33.200002	-26.92049066
33.300002	13.39725177
33.400002	147.24803792
33.500002	-87.07338075
33.600002	-30.36489673
33.700002	58.09731338
33.800002	-7.77479720
33.900002	115.71228490
34.000002	36.24495646
34.100002	-9.98737684
34.200002	-44.65397779
34.300002	-112.25095633
34.400002	-91.79663352
34.500002	95.46541279
34.600002	53.92282668
34.700002	-49.09006263
34.800002	22.60085055
34.900002	-27.28471557
35.000002	-48.04463669
35.100002	-16.12306030
35.200002	0.74893280
35.300002	-83.65446647
35.400002	-111.37892565
35.500002	-118.43451302
35.600002	32.04905716
35.700002	113.63880847
35.800002	147.41916747
35.900002	94.42611121
36.000002	20.16705808
36.100002	-31.98202579
36.200002	86.62498305
36.300002	-10.29040675
36.400002	-76.55818926
36.500002	-87.78961260
36.600002	6.16933989
36.700002	64.67208088
36.800002	-22.81309904
36.900002	-21.62512885
37.000002	-17.58801894
37.100002	-70.54101069
37.200002	-15.95827122
37.300002	-13.50939114
37.400002	-7.12847166
37.500002	-15.89135363
37.600002	60.98857222
37.700002	-0.17966309
37.800002	-15.83377239
37.900002	-98.95847853
38.000002	-66.36696159
38.100002	91.43483597
38.200002	40.89335088
38.300002	-16.08250970
38.400002	-63.02225080
38.500002	-1.08908176
38.600002	18.48502958
38.700002	-33.12366868
38.800002	-74.59036898
38.900002	-69.32729175
39.000002	-14.29820108
39.100002	-4.20580594
39.200002	-38.43337544
39.300002	-65.54140603
39.400002	34.37514114
39.500002	64.33929855
39.600002	11.29823762
39.700002	36.83854926
39.800002	-12.53672536
39.900002	43.06615278
40.000002	-84.60332128
40.100002	-12.36333375
40.200002	-12.28321319
40.300002	88.09588851
40.400002	-41.60643656
40.500002	10.15051469
40.600002	53.46513509
40.700002	30.58669724
40.800002	-92.62245392
40.900002	2.74844743
41.000002	-20.54570467
41.100002	15.81993034
41.200002	-39.48746473
41.300002	67.02459216
41.400002	-75.02946871
41.500002	8.24186552
41.600002	-126.15091958
41.700002	134.64273382
41.800002	-17.94004015
41.900002	100.84353441
42.000002	-5.53991746
42.100002	3.32136217
42.200002	3.78443101
42.300002	101.68634125
42.400002	65.93422590
42.500002	-78.72330105
42.600002	35.71636415
42.700002	20.51409837
42.800002	11.25778878
42.900002	-35.22318832
43.000002	-56.34566061
43.100002	37.61182935
43.200002	-36.74163055
43.300002	0.71055778
43.400002	90.71569667
43.500002	53.28718055
43.600002	19.99125775
43.700002	-4.26139622
43.800002	24.51270509
43.900002	14.88914704
44.000002	27.96708864
44.100002	-7.85233074
44.200002	-70.65134989
44.300002	-12.99524749
44.400002	-15.26124468
44.500002	-35.62287987
44.600002	-83.52625339
44.700002	-49.88006045
44.800002	5.36535301
44.900002	45.53819054
45.000002	54.57353989
45.100002	26.36225538
45.200002	43.22244512
45.300002	125.94531757
45.400002	-30.42212075
45.500002	-2.05523598
45.600002	-48.10514467
45.700002	62.65000717
45.800002	-74.74167509
45.900002	-11.48168775
46.000002	11.49118575
46.100002	89.18044823
46.200002	-17.11224872
46.300002	-30.09222511
46.400002	-6.72432993
46.500002	-20.96551026
46.600002	-27.93976185
46.700002	-45.32373461
46.800002	-110.98329201
46.900002	-42.13476946
47.000002	47.13795874
47.100002	-68.73756950
47.200002	-22.71032435
47.300002	3.13942599
47.400002	99.61433093
47.500002	-16.06938273
47.600002	-44.92813076
47.700002	-83.53526959
47.800002	-0.80634477
47.900002	24.19475246
48.000002	97.12356545
48.100002	48.01935774
48.200002	70.15844012
48.300002	53.64535600
48.400002	42.81611232
48.500002	-29.65699215
48.600002	117.45374313
48.700002	-18.16493745
48.800002	46.94984763
48.900002	47.50907270
49.000002	28.35145051
49.100002	33.67044504
49.200002	-1.99713880
49.300002	27.14027479
49.400002	-37.04474425
49.500002	11.64041909
49.600002	-3.14689845
49.700002	83.57552663
49.800002	-17.83641170
49.900002	18.53121689
50.000002	100.66762806
50.100002	9.70960900
50.200002	121.61040112
50.300002	-7.96670905
50.400002	38.30306850
50.500002	-55.32805499
50.600002	-18.27378580
50.700002	57.35696137
50.800002	18.43264178
50.900002	16.43863436
51.000002	14.70732462
51.100002	-18.25114970
51.200002	89.35070809
51.300002	-39.97361854
51.400002	1.53836490
51.500002	-85.63705093
51.600002	-41.36989632
