# F(k,t) correlation function
# Reference time: 2200.142 ps
# lag_time_ps	F(k,t)
0.000000	431.94105518
0.100000	44.60984770
0.200000	16.46238077
0.300000	-70.40207157
0.400000	-3.75496332
0.500000	-25.45736355
0.600000	-78.42310959
0.700000	18.70453277
0.800000	25.64081903
0.900000	25.31816627
1.000000	105.64505614
1.100000	69.79017271
1.200000	78.68601225
1.300000	-27.51894626
1.400000	-56.44585772
1.500000	-57.60275593
1.600000	4.48325395
1.700000	29.08912029
1.800000	93.74312350
1.900000	30.33924439
2.000000	-1.72448443
2.100000	78.73234375
2.200000	20.90209767
2.300000	-15.49812102
2.400000	-4.96671718
2.500000	32.61432541
2.600000	-42.59941748
2.700000	-66.08482106
2.800000	0.85977464
2.900000	-43.48346092
3.000000	171.20741187
3.100000	46.62397705
3.200000	26.80482890
3.300000	-37.10747240
3.400000	5.37070654
3.500000	-49.95010609
3.600000	-6.34452243
3.700000	-27.01522528
3.800000	22.49082639
3.900000	64.87923034
4.000000	52.99466827
4.100000	47.83467342
4.200000	-68.35395693
4.300000	-31.53820691
4.400000	-50.34213537
4.500000	15.91226866
4.600000	13.06080149
4.700000	14.65512699
4.800000	-57.89915124
4.900000	94.80603697
5.000000	5.72163724
5.100000	-37.51720932
5.200000	-10.65865216
5.300000	-8.76893588
5.400000	61.31037461
5.500000	61.39261046
5.600000	92.54464527
5.700000	-3.27323608
5.800000	-55.80150181
5.900000	91.61949310
6.000000	14.57204011
6.100000	31.98805407
6.200000	97.51329350
6.300000	36.33982776
6.400000	-48.43418040
6.500000	-15.01091219
6.600000	7.36024432
6.700000	-53.46738699
6.800000	-81.24765206
6.900000	54.60904507
7.000000	-34.46135376
7.100000	39.46049448
7.200000	10.00668594
7.300000	37.57647969
7.400000	77.07460070
7.500000	-113.09018923
7.600000	33.43819378
7.700000	17.24223017
7.800000	13.21242124
7.900000	-40.04319257
8.000000	8.38122464
8.100000	-13.66587935
8.200000	41.92499573
8.300000	34.75548512
8.400000	-6.87225529
8.500000	111.69644865
8.600000	-1.45927912
8.700000	12.45287565
8.800000	3.56516774
8.900000	-20.41689327
9.000000	25.61397211
9.100000	-7.03621586
9.200000	-2.48032996
9.300000	6.94474380
9.400000	-49.05621774
9.500000	28.77623895
9.600000	39.30233639
9.700000	12.62347909
9.800000	9.01609688
9.900000	-45.31881052
10.000000	62.03932663
10.100000	60.72929035
10.200000	100.22516099
10.300000	62.06123144
10.400000	37.82385049
10.500000	-18.40396326
10.600001	-29.73000590
10.700001	16.06755494
10.800001	-46.49705491
10.900001	49.71379202
11.000001	63.40115500
11.100001	-12.47612422
11.200001	-32.86782340
11.300001	5.57770750
11.400001	90.64712149
11.500001	40.72054868
11.600001	-0.21199818
11.700001	54.34137575
11.800001	-44.54863653
11.900001	57.57145298
12.000001	69.62129119
12.100001	-4.64528410
12.200001	-81.03544635
12.300001	5.22970199
12.400001	-114.40731096
12.500001	-96.97287484
12.600001	58.43233838
12.700001	-55.05327909
12.800001	-93.04397035
12.900001	-7.03733497
13.000001	33.05986242
13.100001	6.60376461
13.200001	23.80938574
13.300001	45.30012269
13.400001	-10.33520376
13.500001	-45.29445878
13.600001	-26.79126688
13.700001	63.50216746
13.800001	-23.02579097
13.900001	-18.68212521
14.000001	21.65145842
14.100001	29.51206258
14.200001	-66.77876254
14.300001	30.64526231
14.400001	-38.02593043
14.500001	22.61718731
14.600001	-15.90158383
14.700001	47.75634820
14.800001	-6.46757828
14.900001	54.45227118
15.000001	38.97281355
15.100001	23.41941521
15.200001	-38.66209828
15.300001	10.70305299
15.400001	25.11628448
15.500001	-4.13303937
15.600001	-12.65597175
15.700001	-45.33865120
15.800001	4.84103713
15.900001	11.55431146
16.000001	29.75346510
16.100001	52.28718182
16.200001	64.05739454
16.300001	-19.11807612
16.400001	6.69968492
16.500001	-30.96466620
16.600001	-19.99042324
16.700001	-26.24438562
16.800001	26.20291798
16.900001	1.64520592
17.000001	-99.13490707
17.100001	-114.73405513
17.200001	2.99040917
17.300001	30.27560252
17.400001	-64.40540729
17.500001	-50.09883398
17.600001	-49.31174375
17.700001	32.74986792
17.800001	-27.65851099
17.900001	34.75716698
18.000001	-60.56916461
18.100001	-127.35369245
18.200001	51.22585148
18.300001	31.21284326
18.400001	-11.79875066
18.500001	-40.18436264
18.600001	18.99660292
18.700001	37.77726604
18.800001	1.60007523
18.900001	33.25750272
19.000001	-18.66329873
19.100001	15.24805617
19.200001	-102.83012223
19.300001	6.81638477
19.400001	-40.80225749
19.500001	8.26766774
19.600001	-20.54593246
19.700001	35.56492972
19.800001	35.60788398
19.900001	-19.18986395
20.000001	-89.33786271
20.100001	32.21972771
20.200001	85.26635968
20.300001	-1.15242567
20.400001	-50.56309682
20.500001	-64.80078070
20.600001	-19.03478310
20.700001	54.71230348
20.800001	-8.84515755
20.900001	-111.98127729
21.000001	-10.25239490
21.100001	28.93576997
21.200001	81.53967582
21.300001	-22.79754839
21.400001	-63.87080308
21.500001	-47.93299741
21.600001	-63.33351433
21.700001	-26.78058337
21.800001	96.53828624
21.900001	-28.24597199
22.000001	-93.55658285
22.100001	-21.81858241
