# F(k,t) correlation function
# Reference time: 1200.142 ps
# lag_time_ps	F(k,t)
0.000000	607.65792042
0.100000	198.68307001
0.200000	149.70554782
0.300000	-89.01747233
0.400000	-20.21701158
0.500000	56.81214488
0.600000	-37.51361885
0.700000	79.86375295
0.800000	18.08923732
0.900000	56.02979285
1.000000	-51.53332544
1.100000	-68.82277627
1.200000	73.05297514
1.300000	-5.71949620
1.400000	25.68821874
1.500000	63.89014329
1.600000	95.30957887
1.700000	-4.38804972
1.800000	-174.78594067
1.900000	29.12701655
2.000000	-54.95405710
2.100000	-43.83596418
2.200000	65.67457127
2.300000	-76.17438822
2.400000	-23.90180801
2.500000	28.21831782
2.600000	3.29529929
2.700000	65.93398091
2.800000	78.78236159
2.900000	-46.52594657
3.000000	17.53935897
3.100000	-45.61508927
3.200000	-8.64221930
3.300000	19.72824848
3.400000	21.35529096
3.500000	60.81473823
3.600000	2.08446549
3.700000	-12.48805239
3.800000	80.15337183
3.900000	-107.77304975
4.000000	-115.56668583
4.100000	-49.43538247
4.200000	16.72665203
4.300000	-29.99088309
4.400000	-47.12550085
4.500000	-3.66496588
4.600000	27.88611541
4.700000	-89.93013660
4.800000	114.39659346
4.900000	-78.21343156
5.000000	39.33843974
5.100000	68.67697178
5.200000	13.29115772
5.300000	-19.74487927
5.400000	31.98190749
5.500000	-8.36344689
5.600000	13.50213176
5.700000	-90.77863397
5.800000	-57.83178958
5.900000	-4.73602416
6.000000	60.76084773
6.100000	-38.56916224
6.200000	-35.31588573
6.300000	-93.99627026
6.400000	-7.58384908
6.500000	-140.84935252
6.600000	16.82420778
6.700000	-32.71014794
6.800000	29.04161650
6.900000	-108.66626677
7.000000	-6.86618962
7.100000	34.74474129
7.200000	-35.61964571
7.300000	-24.90498697
7.400000	-37.06943392
7.500000	44.42023151
7.600000	12.19704341
7.700000	42.89703903
7.800000	-12.76902410
7.900000	-1.80548542
8.000000	-9.82516583
8.100000	-42.72225167
8.200000	22.67150166
8.300000	58.03341771
8.400000	-18.22618243
8.500000	-131.83846158
8.600000	-17.38495167
8.700000	16.78226874
8.800000	-71.14943359
8.900000	-14.35176187
9.000000	-68.04289802
9.100000	-51.82011861
9.200000	12.98267049
9.300000	11.83386423
9.400000	21.99273086
9.500000	64.22705063
9.600000	43.71104798
9.700000	22.74814270
9.800000	-17.86774251
9.900000	40.41065649
10.000000	65.82871400
10.100000	3.26314459
10.200000	-32.13837428
10.300000	2.99828208
10.400000	55.63565606
10.500000	-10.52013629
10.600001	-37.51583984
10.700001	-56.87212226
10.800001	-97.67590020
10.900001	26.26238094
11.000001	23.96496641
11.100001	23.09851258
11.200001	-128.02462958
11.300001	-18.51672641
11.400001	-67.50326232
11.500001	32.60852535
11.600001	-66.11557934
11.700001	-58.12154771
11.800001	32.31702193
11.900001	72.75033551
12.000001	3.89719616
12.100001	-11.75695461
12.200001	-11.08984504
12.300001	24.12337858
12.400001	-26.46780860
12.500001	72.39907961
12.600001	-10.12733911
12.700001	99.10582145
12.800001	-29.93159131
12.900001	47.76714562
13.000001	1.04532677
13.100001	-47.65369863
13.200001	32.45556895
13.300001	-12.79497251
13.400001	25.57090998
13.500001	37.36092148
13.600001	48.07037907
13.700001	-48.59029431
13.800001	14.79745883
13.900001	21.12449943
14.000001	69.28076837
14.100001	-20.01053282
14.200001	51.44462726
14.300001	96.02098936
14.400001	30.00462289
14.500001	-9.26390295
14.600001	71.79758866
14.700001	42.39849682
14.800001	-52.90014377
14.900001	61.69802400
15.000001	111.84554144
15.100001	-6.50835189
15.200001	-10.02347890
15.300001	38.35377707
15.400001	31.35173123
15.500001	43.61588322
15.600001	-42.62702110
15.700001	-74.70129206
15.800001	-2.57370760
15.900001	17.29980238
16.000001	-20.15711225
16.100001	76.13795710
16.200001	-3.76956601
16.300001	139.07014592
16.400001	78.86494001
16.500001	1.47061318
16.600001	-15.06713059
16.700001	-33.59954046
16.800001	43.93016995
16.900001	-37.56928782
17.000001	5.92640632
17.100001	-14.34827624
17.200001	23.17825180
17.300001	79.67917651
17.400001	75.06824230
17.500001	52.68198088
17.600001	-32.37419151
17.700001	65.11566289
17.800001	-111.16873521
17.900001	-16.06344342
18.000001	70.27739297
18.100001	-84.87827377
18.200001	-60.70753561
18.300001	-12.70267902
18.400001	9.13998325
18.500001	71.44380209
18.600001	-21.87326202
18.700001	-55.67948985
18.800001	37.09615744
18.900001	20.68485808
19.000001	57.31012334
19.100001	27.97680958
19.200001	22.58574684
19.300001	-1.65162494
19.400001	-78.20223090
19.500001	-82.55574759
19.600001	-21.34280369
19.700001	30.20742695
19.800001	0.30177951
19.900001	1.46298570
20.000001	-72.95353331
20.100001	-63.08591841
20.200001	-35.54670759
20.300001	-121.73736318
20.400001	13.43018407
20.500001	13.56940473
20.600001	12.65895419
20.700001	-64.82172919
20.800001	11.10799728
20.900001	-109.18468342
21.000001	-14.47291818
21.100001	15.15530876
21.200001	-73.71824774
21.300001	-86.97153896
21.400001	-12.41315172
21.500001	-6.81214025
21.600001	-18.76932255
21.700001	-8.43450540
21.800001	47.84662852
21.900001	52.39550071
22.000001	13.54239767
22.100001	79.63683016
22.200001	-22.52280194
22.300001	57.02574421
22.400001	-39.30802912
22.500001	63.10116858
22.600001	-86.26054583
22.700001	-11.39088892
22.800001	-61.53896912
22.900001	91.91220100
23.000001	15.52539283
23.100001	48.79202079
23.200001	-16.37545642
23.300001	-17.95610959
23.400001	-39.58317625
23.500001	112.01430673
23.600001	99.16268758
23.700001	-24.76299292
23.800001	8.74061552
23.900001	-114.72254941
24.000001	55.31133524
24.100001	54.21436764
24.200001	13.91891516
24.300001	78.79131906
24.400001	18.91816088
24.500001	-63.37552170
24.600001	3.50355711
24.700001	-25.35086388
24.800001	10.04017361
24.900001	54.98167629
25.000001	-9.13722938
25.100001	-69.99378244
25.200001	14.71118680
25.300001	-29.71321767
25.400001	2.06565702
25.500001	-32.52166483
25.600001	-46.20810261
25.700001	52.79521439
25.800001	-3.59614642
25.900001	40.29635187
26.000001	-11.86896798
26.100001	-14.21985779
26.200001	21.81481372
26.300001	46.01882947
26.400001	21.27440551
26.500001	71.10300859
26.600001	94.06467214
26.700001	-18.14907508
26.800001	-40.36160095
26.900001	-43.75191733
27.000001	44.89404700
27.100001	33.61198254
27.200001	17.80487273
27.300001	-38.23219347
27.400001	-6.94495894
27.500001	-60.29019715
27.600001	-1.44021679
27.700001	134.66459357
27.800001	-27.76214902
27.900001	73.36342438
28.000001	-55.17930724
28.100001	-143.10848095
28.200001	-32.61396497
28.300001	-108.42590563
28.400001	-13.02592519
28.500001	41.99678755
28.600001	-60.11845378
28.700001	25.13440543
28.800001	47.38811118
28.900001	32.69309011
29.000001	-55.27710202
29.100001	-18.69172663
29.200001	107.83058718
29.300001	-30.16118546
29.400001	5.80853497
29.500001	27.42780759
29.600001	-60.57314264
29.700001	-72.92892401
29.800001	3.93536435
29.900001	-97.07930147
30.000001	-0.41902574
30.100001	35.77966586
30.200001	17.82309681
30.300001	-24.84340843
30.400001	50.62704937
30.500001	-84.56497688
30.600001	-81.28160180
30.700001	-21.83595619
30.800001	106.72548116
30.900001	11.96439416
31.000001	-104.57532464
31.100001	-23.97218539
31.200001	-64.10964078
31.300001	-5.04333041
31.400001	-46.89641611
31.500001	-13.49421428
31.600002	-11.40732084
31.700002	-7.44776099
31.800002	9.76273566
31.900002	72.99868344
32.000002	71.94176157
32.100002	34.10304846
32.200002	-16.58583386
32.300002	30.84421335
32.400002	-5.58861351
32.500002	-122.96276087
32.600002	-23.54980387
32.700002	40.98328759
32.800002	101.09452843
32.900002	1.52829435
33.000002	26.36726485
33.100002	102.00036891
33.200002	42.77293849
33.300002	44.14448309
33.400002	-16.06680611
33.500002	21.54523170
33.600002	6.36146672
33.700002	23.55617611
33.800002	-59.56864168
33.900002	-17.55780887
34.000002	96.80522213
34.100002	9.58095820
34.200002	-50.05893353
34.300002	-24.79015129
34.400002	-7.27921286
34.500002	10.00684482
34.600002	-31.26950263
34.700002	-40.43972804
34.800002	-62.69469743
34.900002	65.35647912
35.000002	41.26198189
35.100002	-4.46436328
35.200002	-66.54255505
35.300002	-58.27258111
35.400002	-68.33377546
35.500002	29.95821381
35.600002	79.48567556
35.700002	41.78785376
35.800002	-13.01490465
35.900002	41.03751439
36.000002	134.03295313
36.100002	93.66673843
36.200002	62.86063288
36.300002	32.27938641
36.400002	-31.32823448
36.500002	-15.65254768
36.600002	21.76149728
36.700002	16.08136429
36.800002	76.40217965
36.900002	-55.60457453
37.000002	-75.20123255
37.100002	-1.00757620
37.200002	35.03336498
37.300002	38.56072172
37.400002	15.11977035
37.500002	10.39334454
37.600002	-30.46193516
37.700002	-82.49935764
37.800002	-36.34984530
37.900002	-9.28131646
38.000002	11.28446385
38.100002	21.50372146
38.200002	-13.19017958
38.300002	-3.63502252
38.400002	-6.32988925
38.500002	31.35575638
38.600002	11.40365262
38.700002	8.10506393
38.800002	-138.24686614
38.900002	-42.30714630
39.000002	-46.60193855
39.100002	-4.04393287
39.200002	8.11861470
39.300002	13.50725522
39.400002	36.51417369
39.500002	38.08778248
39.600002	1.65632020
39.700002	48.06199868
39.800002	71.48419558
39.900002	-19.14694734
40.000002	-9.32741627
40.100002	-53.85988700
40.200002	46.60331616
40.300002	15.64553552
40.400002	45.23054363
40.500002	-56.50837545
40.600002	10.13790221
40.700002	-7.34318610
40.800002	-4.49298176
40.900002	-41.53645554
41.000002	27.50876049
41.100002	34.70486207
41.200002	74.62941434
41.300002	94.47960932
41.400002	-29.28971820
41.500002	-89.86236090
41.600002	-53.39421327
41.700002	-41.11508174
41.800002	-44.94107924
41.900002	42.61492627
42.000002	-8.68166591
42.100002	-57.48582662
42.200002	81.66456680
42.300002	-31.43085259
42.400002	1.61547755
42.500002	-50.49771111
42.600002	36.74081842
42.700002	-27.93871865
42.800002	-2.91221880
42.900002	18.95885814
43.000002	12.41896058
43.100002	-6.26961858
43.200002	-2.40611909
43.300002	71.65072123
43.400002	-2.00227589
43.500002	35.22815492
43.600002	13.15991335
43.700002	5.27061293
43.800002	3.24021813
43.900002	-33.44275314
44.000002	-69.51299586
44.100002	38.97991777
44.200002	23.40746303
44.300002	93.65458611
44.400002	64.72596079
44.500002	-62.27398273
44.600002	-49.15219115
44.700002	104.85175626
44.800002	-29.83229791
44.900002	44.04115674
45.000002	-52.14538200
45.100002	-81.76501441
45.200002	16.81240805
45.300002	-19.21918312
45.400002	0.66004571
