# F(k,t) correlation function
# Reference time: 1400.142 ps
# lag_time_ps	F(k,t)
0.000000	603.09796337
0.100000	165.38234348
0.200000	19.14306831
0.300000	-12.93672572
0.400000	6.60676613
0.500000	-15.75706766
0.600000	84.28080686
0.700000	115.64028600
0.800000	45.45724014
0.900000	-1.71009675
1.000000	6.55946242
1.100000	-90.59000464
1.200000	-17.53283351
1.300000	3.25572230
1.400000	41.56243954
1.500000	121.38282352
1.600000	21.12900669
1.700000	26.26256681
1.800000	2.93610529
1.900000	2.66341269
2.000000	29.44743942
2.100000	-2.63743297
2.200000	-2.19053089
2.300000	18.72134242
2.400000	-25.65259260
2.500000	58.19083267
2.600000	82.33432879
2.700000	-130.77458999
2.800000	-126.68089773
2.900000	52.65602621
3.000000	-54.63490933
3.100000	-36.16549771
3.200000	12.13540253
3.300000	-1.03458657
3.400000	-29.33648703
3.500000	-103.56501612
3.600000	-27.17031144
3.700000	50.88828657
3.800000	51.38035274
3.900000	-8.35658162
4.000000	-31.44102871
4.100000	-68.06838331
4.200000	14.59223913
4.300000	-89.13610079
4.400000	57.32287686
4.500000	16.04135500
4.600000	-10.93367887
4.700000	9.71929177
4.800000	-7.30635987
4.900000	57.84286982
5.000000	19.08221798
5.100000	-73.94230876
5.200000	9.31900052
5.300000	-3.78658504
5.400000	-10.57016689
5.500000	-80.00475918
5.600000	-50.17020876
5.700000	-68.20369237
5.800000	-12.35156636
5.900000	49.32783159
6.000000	-20.80102991
6.100000	-21.12409881
6.200000	-64.96469118
6.300000	49.99483589
6.400000	-45.62549379
6.500000	-8.10090340
6.600000	28.36596508
6.700000	-36.60932119
6.800000	67.95471597
6.900000	61.37571454
7.000000	-25.85679208
7.100000	-13.22492815
7.200000	-17.51808308
7.300000	-5.90069048
7.400000	31.29454555
7.500000	43.88695107
7.600000	28.89103578
7.700000	47.50548683
7.800000	33.25095077
7.900000	52.73557631
8.000000	67.61700027
8.100000	73.20984411
8.200000	-17.94192372
8.300000	58.18449321
8.400000	27.84319887
8.500000	14.37644038
8.600000	-44.64958182
8.700000	-39.44341342
8.800000	82.35742405
8.900000	17.70016421
9.000000	62.06795698
9.100000	-20.78013136
9.200000	19.98597810
9.300000	66.97487443
9.400000	31.85302749
9.500000	-103.50564502
9.600000	-85.57380288
9.700000	-80.63389588
9.800000	75.15282980
9.900000	-33.07091384
10.000000	25.06554376
10.100000	27.24549843
10.200000	-34.24335916
10.300000	-23.54682929
10.400000	106.75671945
10.500000	14.38438146
10.600001	26.49546228
10.700001	7.60048829
10.800001	39.30406339
10.900001	122.71225898
11.000001	19.87019382
11.100001	-40.94682136
11.200001	60.36016792
11.300001	-88.01986369
11.400001	-41.00364953
11.500001	-44.88997898
11.600001	-138.00723024
11.700001	-45.03586677
11.800001	-90.73612039
11.900001	45.01884288
12.000001	52.96263751
12.100001	47.89669461
12.200001	63.90864259
12.300001	-47.32154771
12.400001	11.09627232
12.500001	-23.59690143
12.600001	-75.34990246
12.700001	-54.07944737
12.800001	-2.08220094
12.900001	-6.97272708
13.000001	-37.06667909
13.100001	-4.85061267
13.200001	-11.86725423
13.300001	51.68234341
13.400001	-75.98087485
13.500001	-76.97490710
13.600001	53.93624424
13.700001	46.29347253
13.800001	1.42294253
13.900001	-49.74378615
14.000001	7.60543476
14.100001	-28.50688081
14.200001	55.98032066
14.300001	-24.60473334
14.400001	2.09760373
14.500001	83.41992828
14.600001	87.55752535
14.700001	97.89009365
14.800001	-3.20400729
14.900001	-21.95422476
15.000001	-25.03863384
15.100001	-43.82380061
15.200001	-41.03667900
15.300001	-33.86852418
15.400001	-41.20749168
15.500001	138.07361189
15.600001	69.30516782
15.700001	27.29429023
15.800001	-0.74628064
15.900001	-8.79232916
16.000001	-39.71771195
16.100001	-18.73641769
16.200001	-73.11703013
16.300001	-77.04530433
16.400001	-49.10061939
16.500001	-1.14396161
16.600001	11.36645964
16.700001	69.71705241
16.800001	4.84175891
16.900001	-8.00394944
17.000001	-8.77973645
17.100001	-49.94594144
17.200001	44.58349394
17.300001	-27.18115713
17.400001	-27.17495909
17.500001	128.43323954
17.600001	-57.52143139
17.700001	-42.72712619
17.800001	-6.84039369
17.900001	-25.58872187
18.000001	-76.13966635
18.100001	-11.42408258
18.200001	-45.73658152
18.300001	-13.77516473
18.400001	-102.53522534
18.500001	-15.96598049
18.600001	-110.52012338
18.700001	25.13893617
18.800001	7.65449556
18.900001	8.09345188
19.000001	85.04848284
19.100001	-95.76701179
19.200001	43.38326109
19.300001	-101.48837351
19.400001	76.38645102
19.500001	107.02759385
19.600001	-2.67276866
