# F(k,t) correlation function
# Reference time: 200.105 ps
# lag_time_ps	F(k,t)
0.067762	203.36762218
0.190563	14.19029231
0.291768	-42.27781688
0.434884	-82.41997038
0.550432	4.05065658
0.674286	12.91291525
0.837560	71.90077871
0.937560	-17.40238202
1.037560	37.52547257
1.137560	-11.42000185
1.237560	4.10380918
1.337560	2.11293915
1.437560	3.79495359
1.537560	-37.36390336
1.637560	-1.59795401
1.737560	-76.62748817
1.837560	21.52324616
1.937560	39.77303558
2.037560	45.21891314
2.137560	-40.25511717
2.237560	-39.05362728
2.337560	-17.05137484
2.437560	5.84410673
2.537560	-66.10394467
2.637560	-31.49295001
2.737560	-15.71252956
2.837560	10.20380382
2.937560	13.24363387
3.037560	68.22683933
3.137560	39.41281797
3.237560	-22.00473934
3.337560	-11.67487927
3.437560	-73.00188888
3.537560	56.74348267
3.637560	-13.34719000
3.737560	14.30442844
3.837560	-27.19606113
3.937560	61.22571698
4.037560	-54.77269515
4.137560	-43.60709268
4.237560	68.71104095
4.337560	-7.59117706
4.437560	2.43917355
4.537560	124.52689918
4.637560	75.75598020
4.737560	-9.08518107
4.837560	33.97960779
4.937560	44.29214928
5.037560	27.13954046
5.137560	-36.39682620
5.237560	47.17447178
5.337560	34.52218862
5.437560	6.16960433
5.537560	-106.57484960
5.637560	-26.56624148
5.737560	23.59041529
5.837560	-54.68470720
5.937560	4.20481972
6.037560	-37.28326893
6.137560	28.28901316
6.237560	-3.29480948
6.337560	45.70961011
6.437560	9.34779760
6.537560	106.43508347
6.637560	-29.27930013
6.737560	27.04444397
6.837560	-98.88387637
6.937560	62.66242769
7.037560	-12.16630266
7.137560	134.93978532
7.237560	19.51409567
7.337560	0.27933696
7.437560	109.08626789
7.537560	-17.87286447
7.637560	2.29697218
7.737560	29.81100008
7.837560	-102.34819057
7.937560	-1.83153743
8.037560	26.30209324
8.137560	-67.19486008
8.237560	-57.35699669
8.337560	-28.96369184
8.437560	-37.76045239
8.537560	-96.45241203
8.637560	0.99886749
8.737560	-56.17602874
8.837560	17.16567032
8.937560	-43.55527970
9.037560	77.94871328
9.137560	4.17402782
9.237560	47.80721376
9.337560	15.19670425
9.437560	-9.93064421
9.537560	14.99417724
9.637560	3.35978470
9.737560	39.85210402
9.837560	-41.52785639
9.937560	43.96933306
10.037560	70.35187852
10.137560	-58.72996925
10.237560	14.25998334
10.337560	-79.57003557
10.437560	-37.36307063
10.537560	-19.67973592
10.637560	-45.07514536
10.737560	-54.41137903
10.837560	38.50144748
10.937560	-17.34455709
11.037560	-18.85367808
11.137560	-26.64641365
11.237560	-59.63043097
11.337561	-22.03497716
11.437561	-120.78386252
11.537561	-124.52878484
11.637561	74.01637778
11.737561	-16.25787846
11.837561	4.96502969
11.937561	12.58175356
12.037561	-22.04257560
12.137561	-41.21683821
12.237561	22.23311747
12.337561	22.25685111
12.437561	12.58121557
12.537561	-2.79429807
12.637561	56.08442347
12.737561	-56.52587368
12.837561	-15.90327860
12.937561	-20.69330748
13.037561	24.32553355
13.137561	-50.72420784
13.237561	4.99314066
13.337561	-14.14822874
13.437561	-18.78094092
13.537561	-36.04561211
13.637561	-53.88380616
13.737561	-3.07571853
13.837561	34.32651711
13.937561	57.96057318
14.037561	-8.13591873
14.137561	-48.77865878
14.237561	11.74998702
14.337561	35.04279575
14.437561	-18.65025772
14.537561	74.38602646
14.637561	3.18618116
14.737561	16.66670774
14.837561	-25.96469375
14.937561	24.76447046
15.037561	42.50885417
15.137561	33.95004558
15.237561	-55.90218078
15.337561	-31.60922036
15.437561	-16.05217384
15.537561	-16.19105969
15.637561	-71.32809930
15.737561	-52.47062314
15.837561	-102.11232764
15.937561	50.55787717
16.037561	-36.69074803
16.137561	-50.36409135
16.237561	76.98822122
16.337561	10.11140448
16.437561	-42.35125264
16.537561	13.09413561
16.637561	17.18976654
16.737561	36.46442935
16.837561	49.47182264
16.937561	2.15675663
17.037561	4.26762639
17.137561	-54.02415692
17.237561	-47.14036639
17.337561	-30.20506001
17.437561	93.33182537
17.537561	-24.12450197
17.637561	34.99012806
17.737561	33.34911502
17.837561	-30.83961752
17.937561	-33.72731463
18.037561	3.68849601
18.137561	-44.40527305
18.237561	24.65207837
18.337561	38.35600280
18.437561	-28.23971367
18.537561	7.60497025
18.637561	-20.81005714
18.737561	22.52760579
18.837561	93.91705991
18.937561	41.98516508
19.037561	-50.51379416
19.137561	-52.86980715
19.237561	111.60171589
19.337561	39.48228599
19.437561	76.04356787
19.537561	56.73879375
19.637561	126.17736341
19.737561	4.93463075
19.837561	-36.50634600
19.937561	-62.05808566
20.037561	4.64357728
20.137561	19.81475900
20.237561	12.57260907
20.337561	14.09813889
20.437561	-19.36841453
20.537561	55.47425326
20.637561	3.29974325
20.737561	26.51952381
20.837561	88.44833406
20.937561	5.04426362
21.037561	33.91771065
21.137561	79.69789640
21.237561	95.02358743
21.337561	40.63878345
21.437561	-64.32856698
21.537561	1.40221100
21.637561	108.82649049
21.737561	6.03944467
21.837561	-53.26116990
21.937561	-49.12071053
22.037561	-39.61046133
22.137561	27.88347015
22.237561	67.33343938
22.337561	-13.12351763
22.437561	56.45315137
22.537561	-18.63206161
22.637561	23.31653706
22.737561	-40.86652097
22.837561	-11.23360108
22.937561	-21.87002749
23.037561	-22.79289292
23.137561	49.91376127
23.237561	16.13786330
23.337561	66.32800863
23.437561	55.40077010
23.537561	35.54855527
23.637561	1.87965915
23.737561	-73.14118360
23.837561	-4.94032313
23.937561	-8.63070858
24.037561	89.08833793
24.137561	-48.24618533
24.237561	6.81338475
24.337561	33.58608003
24.437561	50.84016570
24.537561	-20.85561496
24.637561	-12.05581970
24.737561	23.91506701
24.837561	-22.08807491
24.937561	-23.77652236
25.037561	-0.63413066
25.137561	-56.11269519
25.237561	53.76610458
25.337561	-121.06552193
25.437561	-20.22317694
25.537561	4.91665852
25.637561	-76.46351159
25.737561	16.92951430
25.837561	-14.97371414
25.937561	133.37249776
26.037561	13.39937050
26.137561	8.63217646
26.237561	17.16325298
26.337561	63.88682163
26.437561	10.02675776
26.537561	0.24249541
26.637561	95.64561132
26.737561	39.68923086
26.837561	-2.38055170
26.937561	17.67720560
27.037561	12.74503212
27.137561	-50.44748932
27.237561	-48.17505431
27.337561	18.90807402
27.437561	-28.90054843
27.537561	28.85263066
27.637561	16.98069424
27.737561	-6.41512959
27.837561	1.48097077
27.937561	-11.96349689
28.037561	-76.11958480
28.137561	24.47299403
28.237561	-20.85257074
28.337561	21.66084315
28.437561	-88.85901025
28.537561	-52.28750535
28.637561	20.25015040
28.737561	34.41606795
28.837561	-62.21300864
